MRR@100
1.0
1.0
1.0
0.25
1.0
1.0
1.0
0.0
1.0
1.0
0.0
1.0
0.125
1.0
0.3333333333333333
0.5
0.5
1.0
1.0
0.2
0.038461538461538464
0.14285714285714285
1.0
0.0
0.0
1.0
1.0
0.14285714285714285
1.0
1.0
0.07692307692307693
0.0
0.0
1.0
0.025
0.3333333333333333
1.0
1.0
0.07692307692307693
0.03571428571428571
1.0
0.0
1.0
0.3333333333333333
1.0
1.0
0.0
1.0
0.3333333333333333
1.0
1.0
0.0
0.5
0.2
0.5
1.0
1.0
0.05263157894736842
0.0
0.16666666666666666
0.037037037037037035
0.030303030303030304
0.0
1.0
1.0
0.058823529411764705
0.3333333333333333
0.07142857142857142
0.0
1.0
0.3333333333333333
1.0
0.2
0.2
0.125
0.0
0.3333333333333333
0.125
0.125
1.0
1.0
0.0
1.0
0.0
0.3333333333333333
1.0
1.0
1.0
0.2
1.0
0.1111111111111111
1.0
1.0
1.0
1.0
1.0
0.3333333333333333
1.0
0.25
1.0
0.047619047619047616
0.058823529411764705
1.0
1.0
0.5
0.0
0.5
0.16666666666666666
1.0
0.041666666666666664
0.02631578947368421
0.5
0.058823529411764705
1.0
1.0
0.5
0.5
0.3333333333333333
0.5
1.0
0.5
1.0
0.03333333333333333
0.5
0.0
0.3333333333333333
1.0
0.2
0.5
0.5
1.0
0.1111111111111111
1.0
1.0
1.0
1.0
0.030303030303030304
0.1
0.0
0.3333333333333333
0.07692307692307693
0.3333333333333333
1.0
0.0
1.0
0.0
1.0
0.0
0.0
0.3333333333333333
1.0
0.0
1.0
1.0
0.25
0.25
0.3333333333333333
0.25
0.16666666666666666
0.1
1.0
1.0
1.0
1.0
0.125
1.0
1.0
1.0
1.0
1.0
1.0
0.14285714285714285
1.0
0.25
1.0
0.0
1.0
0.05555555555555555
0.3333333333333333
1.0
0.030303030303030304
0.5
0.0
1.0
0.3333333333333333
0.25
1.0
0.14285714285714285
1.0
1.0
0.5
1.0
0.058823529411764705
1.0
1.0
1.0
1.0
1.0
0.25
1.0
0.0
1.0
0.5
1.0
1.0
1.0
1.0
0.03571428571428571
0.0
0.5
0.25
1.0
0.06666666666666667
1.0
0.0
1.0
1.0
1.0
1.0
0.1
0.0
0.1111111111111111
1.0
0.5
1.0
0.1
0.0
0.5
1.0
0.5
0.25
1.0
1.0
0.1111111111111111
0.0
1.0
0.1
0.3333333333333333
1.0
1.0
1.0
1.0
0.125
0.0
0.0
0.0
0.0
0.5
1.0
0.0
1.0
0.0
0.030303030303030304
0.3333333333333333
0.3333333333333333
1.0
0.3333333333333333
0.5
1.0
1.0
1.0
0.5
0.07142857142857142
1.0
0.2
1.0
0.07142857142857142
1.0
1.0
0.0
1.0
1.0
0.034482758620689655
0.5
0.3333333333333333
0.25
0.5
1.0
0.5
0.0
0.0
1.0
1.0
1.0
1.0
0.03225806451612903
1.0
0.5
1.0
0.14285714285714285
1.0
1.0
0.0
1.0
1.0
0.16666666666666666
1.0
0.0
1.0
1.0
0.07692307692307693
0.1111111111111111
1.0
0.5
1.0
1.0
0.0
1.0
1.0
1.0
0.0
0.14285714285714285
0.0
1.0
0.25
1.0
1.0
1.0
1.0
1.0
0.034482758620689655
1.0
0.3333333333333333
0.09090909090909091
0.0
1.0
0.05555555555555555
0.0
1.0
0.0
0.5
0.03125
1.0
1.0
1.0
1.0
1.0
0.5
0.0
1.0
1.0
0.5
1.0
0.02857142857142857
0.5
0.034482758620689655
1.0
1.0
0.16666666666666666
0.25
1.0
0.0
0.1111111111111111
0.25
0.0
1.0
0.125
0.5
1.0
1.0
1.0
0.16666666666666666
0.0
0.05
1.0
0.08333333333333333
0.0
0.5
1.0
1.0
0.5
1.0
0.125
0.25
0.5
0.3333333333333333
1.0
0.0625
1.0
1.0
1.0
1.0
0.5
0.5
1.0
1.0
1.0
1.0
0.1
0.5
1.0
1.0
1.0
1.0
0.5
0.3333333333333333
1.0
1.0
1.0
