MRR@100
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.5
0.25
1.0
1.0
0.0
0.0
1.0
1.0
0.2
1.0
1.0
0.05555555555555555
0.0
0.0
1.0
0.5
0.3333333333333333
1.0
1.0
0.1
1.0
1.0
0.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
0.1
0.0
0.2
0.09090909090909091
0.5
0.0
1.0
1.0
0.25
0.5
0.3333333333333333
0.0
1.0
0.5
1.0
0.029411764705882353
0.25
1.0
0.0
1.0
1.0
0.3333333333333333
1.0
1.0
0.0
1.0
0.0
1.0
1.0
1.0
1.0
0.5
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.5
1.0
0.3333333333333333
1.0
1.0
1.0
1.0
0.0
1.0
0.25
0.25
0.25
0.5
0.3333333333333333
0.25
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.25
1.0
0.0
0.5
1.0
0.3333333333333333
1.0
1.0
1.0
0.14285714285714285
1.0
1.0
1.0
1.0
1.0
0.3333333333333333
0.0
1.0
1.0
1.0
1.0
0.0
1.0
0.0
1.0
0.0
0.0
1.0
1.0
0.0
1.0
1.0
1.0
0.3333333333333333
0.06666666666666667
1.0
1.0
0.2
1.0
1.0
1.0
1.0
0.5
1.0
1.0
1.0
1.0
1.0
1.0
0.3333333333333333
1.0
1.0
1.0
0.0
1.0
0.1
0.3333333333333333
1.0
0.5
1.0
0.0
1.0
0.5
1.0
0.5
0.3333333333333333
1.0
1.0
1.0
1.0
0.5
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
0.25
0.0
1.0
1.0
1.0
0.5
1.0
0.0
1.0
1.0
1.0
1.0
0.5
0.3333333333333333
0.5
0.5
1.0
1.0
0.3333333333333333
0.0
1.0
1.0
0.5
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.0
0.0
0.0
0.5
1.0
0.0
1.0
0.0
1.0
0.5
1.0
1.0
0.5
1.0
1.0
1.0
1.0
1.0
0.16666666666666666
1.0
0.5
1.0
0.25
1.0
1.0
0.0
1.0
1.0
0.25
1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.0
1.0
1.0
1.0
1.0
0.05555555555555555
1.0
1.0
1.0
0.3333333333333333
1.0
1.0
0.0
1.0
1.0
0.3333333333333333
1.0
0.0
1.0
1.0
0.5
0.5
1.0
1.0
1.0
1.0
0.0
1.0
0.2
1.0
0.0
1.0
0.16666666666666666
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.16666666666666666
1.0
1.0
1.0
0.0
1.0
0.5
0.0
1.0
0.0
1.0
0.1
1.0
1.0
1.0
1.0
1.0
1.0
0.08333333333333333
1.0
1.0
1.0
1.0
0.14285714285714285
1.0
0.07692307692307693
1.0
1.0
1.0
1.0
1.0
0.0
1.0
0.3333333333333333
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.3333333333333333
1.0
0.3333333333333333
0.0
1.0
1.0
1.0
0.3333333333333333
1.0
1.0
0.3333333333333333
1.0
1.0
1.0
0.3333333333333333
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.3333333333333333
1.0
1.0
1.0
1.0
1.0
1.0
0.5
1.0
0.5
1.0
1.0
1.0
0.0
0.3333333333333333
0.0
0.0
1.0
0.5
1.0
1.0
1.0
0.0
1.0
0.0
0.0
1.0
1.0
0.0
1.0
0.2
0.5
1.0
1.0
0.0
1.0
1.0
1.0
1.0
0.0
0.0
1.0
1.0
0.0
1.0
1.0
1.0
0.0
0.0
1.0
0.07692307692307693
0.0
1.0
1.0
1.0
0.0
1.0
0.0
1.0
1.0
1.0
0.25
